total_runs,wickets,target,balls_left,won,current_run_rate,required_run_rate
6.0,0.0,135,114.0,1,6.0,7.105263157894736
6.0,0.0,135,113.0,1,5.142857142857142,7.168141592920355
7.0,0.0,135,112.0,1,5.25,7.232142857142857
9.0,0.0,135,111.0,1,6.0,7.297297297297297
9.0,0.0,135,110.0,1,5.4,7.363636363636363
10.0,0.0,135,109.0,1,5.454545454545454,7.431192660550458
10.0,0.0,135,108.0,1,5.0,7.5
11.0,0.0,135,107.0,1,5.076923076923077,7.570093457943925
12.0,0.0,135,107.0,1,5.538461538461538,7.570093457943925
12.0,0.0,135,106.0,1,5.142857142857142,7.6415094339622645
16.0,0.0,135,105.0,1,6.4,7.714285714285715
17.0,0.0,135,104.0,1,6.375,7.788461538461538
18.0,0.0,135,103.0,1,6.352941176470589,7.864077669902914
24.0,0.0,135,102.0,1,8.0,7.9411764705882355
24.0,0.0,135,101.0,1,7.578947368421052,8.01980198019802
28.0,0.0,135,100.0,1,8.399999999999999,8.100000000000001
32.0,0.0,135,99.0,1,9.142857142857142,8.181818181818182
33.0,0.0,135,98.0,1,9.0,8.26530612244898
34.0,0.0,135,97.0,1,8.869565217391305,8.350515463917525
35.0,0.0,135,96.0,1,8.75,8.4375
35.0,1.0,135,95.0,1,8.399999999999999,8.526315789473685
35.0,1.0,135,94.0,1,8.076923076923077,8.617021276595745
35.0,1.0,135,95.0,1,8.399999999999999,8.526315789473685
35.0,1.0,135,94.0,1,8.076923076923077,8.617021276595745
35.0,1.0,135,93.0,1,7.777777777777778,8.70967741935484
35.0,2.0,135,92.0,1,7.5,8.804347826086957
35.0,2.0,135,91.0,1,7.241379310344827,8.901098901098901
35.0,2.0,135,90.0,1,7.0,9.0
35.0,2.0,135,89.0,1,6.774193548387098,9.101123595505618
36.0,2.0,135,88.0,1,6.75,9.204545454545455
40.0,2.0,135,87.0,1,7.272727272727273,9.310344827586206
41.0,2.0,135,86.0,1,7.235294117647058,9.41860465116279
44.0,2.0,135,85.0,1,7.542857142857143,9.529411764705882
44.0,2.0,135,84.0,1,7.333333333333334,9.642857142857142
45.0,2.0,135,83.0,1,7.297297297297297,9.759036144578314
46.0,2.0,135,82.0,1,7.2631578947368425,9.878048780487804
47.0,2.0,135,81.0,1,7.23076923076923,10.0
48.0,2.0,135,80.0,1,7.199999999999999,10.125
49.0,2.0,135,79.0,1,7.170731707317072,10.253164556962025
50.0,2.0,135,78.0,1,7.142857142857142,10.384615384615385
51.0,2.0,135,77.0,1,7.116279069767442,10.51948051948052
51.0,2.0,135,76.0,1,6.954545454545455,10.657894736842106
57.0,2.0,135,75.0,1,7.6,10.8
58.0,2.0,135,74.0,1,7.565217391304348,10.945945945945946
58.0,2.0,135,73.0,1,7.404255319148936,11.095890410958905
59.0,2.0,135,72.0,1,7.375,11.25
60.0,2.0,135,71.0,1,7.346938775510204,11.408450704225352
61.0,2.0,135,70.0,1,7.32,11.571428571428571
61.0,2.0,135,69.0,1,7.1764705882352935,11.73913043478261
61.0,2.0,135,68.0,1,7.038461538461538,11.911764705882353
61.0,2.0,135,67.0,1,6.90566037735849,12.089552238805968
62.0,2.0,135,66.0,1,6.888888888888889,12.272727272727273
64.0,2.0,135,65.0,1,6.9818181818181815,12.461538461538463
68.0,2.0,135,64.0,1,7.285714285714285,12.65625
68.0,2.0,135,63.0,1,7.157894736842104,12.857142857142858
69.0,2.0,135,62.0,1,7.137931034482759,13.064516129032256
70.0,2.0,135,61.0,1,7.11864406779661,13.278688524590164
71.0,2.0,135,60.0,1,7.1,13.5
71.0,2.0,135,59.0,1,6.983606557377049,13.728813559322035
72.0,2.0,135,58.0,1,6.967741935483872,13.96551724137931
73.0,2.0,135,57.0,1,6.9523809523809526,14.210526315789473
73.0,3.0,135,56.0,1,6.84375,14.464285714285714
73.0,3.0,135,55.0,1,6.7384615384615385,14.727272727272727
74.0,3.0,135,54.0,1,6.727272727272727,15.0
75.0,3.0,135,53.0,1,6.716417910447761,15.283018867924529
75.0,3.0,135,52.0,1,6.61764705882353,15.576923076923077
79.0,3.0,135,51.0,1,6.869565217391305,15.882352941176471
79.0,3.0,135,50.0,1,6.771428571428571,16.200000000000003
79.0,4.0,135,49.0,1,6.67605633802817,16.53061224489796
81.0,4.0,135,48.0,1,6.75,16.875
82.0,4.0,135,47.0,1,6.739726027397261,17.23404255319149
82.0,4.0,135,46.0,1,6.648648648648649,17.608695652173914
84.0,4.0,135,45.0,1,6.720000000000001,18.0
84.0,4.0,135,44.0,1,6.631578947368421,18.40909090909091
84.0,4.0,135,43.0,1,6.545454545454545,18.83720930232558
86.0,4.0,135,42.0,1,6.615384615384616,19.285714285714285
90.0,4.0,135,41.0,1,6.835443037974684,19.756097560975608
91.0,4.0,135,41.0,1,6.911392405063291,19.756097560975608
92.0,4.0,135,40.0,1,6.8999999999999995,20.25
93.0,4.0,135,39.0,1,6.888888888888889,20.76923076923077
94.0,4.0,135,38.0,1,6.878048780487804,21.315789473684212
95.0,4.0,135,37.0,1,6.867469879518072,21.89189189189189
96.0,4.0,135,36.0,1,6.857142857142857,22.5
96.0,4.0,135,35.0,1,6.776470588235294,23.142857142857142
96.0,5.0,135,34.0,1,6.697674418604651,23.823529411764707
96.0,5.0,135,33.0,1,6.620689655172414,24.545454545454547
96.0,5.0,135,32.0,1,6.545454545454545,25.3125
100.0,5.0,135,31.0,1,6.741573033707866,26.129032258064512
101.0,5.0,135,30.0,1,6.733333333333333,27.0
101.0,5.0,135,29.0,1,6.65934065934066,27.93103448275862
102.0,5.0,135,28.0,1,6.6521739130434785,28.928571428571427
103.0,5.0,135,27.0,1,6.64516129032258,30.0
104.0,5.0,135,26.0,1,6.638297872340425,31.153846153846153
108.0,5.0,135,25.0,1,6.821052631578947,32.400000000000006
109.0,5.0,135,24.0,1,6.8125,33.75
113.0,5.0,135,23.0,1,6.989690721649485,35.21739130434783
113.0,5.0,135,22.0,1,6.918367346938776,36.81818181818182
114.0,5.0,135,21.0,1,6.90909090909091,38.57142857142857
116.0,5.0,135,20.0,1,6.959999999999999,40.5
116.0,6.0,135,19.0,1,6.89108910891089,42.631578947368425
116.0,6.0,135,18.0,1,6.823529411764706,45.0
116.0,6.0,135,17.0,1,6.757281553398058,47.64705882352941
117.0,6.0,135,16.0,1,6.75,50.625
117.0,6.0,135,15.0,1,6.685714285714286,54.0
118.0,6.0,135,14.0,1,6.679245283018868,57.857142857142854
118.0,7.0,135,13.0,1,6.6168224299065415,62.30769230769231
119.0,7.0,135,12.0,1,6.611111111111111,67.5
119.0,7.0,135,11.0,1,6.55045871559633,73.63636363636364
119.0,7.0,135,10.0,1,6.49090909090909,81.0
121.0,7.0,135,9.0,1,6.54054054054054,90.0
122.0,7.0,135,8.0,1,6.535714285714285,101.25
123.0,7.0,135,7.0,1,6.530973451327434,115.71428571428571
129.0,7.0,135,6.0,1,6.789473684210526,135.0
129.0,7.0,135,5.0,1,6.730434782608695,162.0
130.0,7.0,135,4.0,1,6.724137931034482,202.5
134.0,7.0,135,3.0,1,6.871794871794871,270.0
134.0,7.0,135,2.0,1,6.813559322033899,405.0
135.0,7.0,135,1.0,1,6.80672268907563,810.0
139.0,7.0,135,0.0,1,6.950000000000001,810.0
4.0,0.0,166,119.0,1,24.0,8.369747899159663
6.0,0.0,166,118.0,1,18.0,8.440677966101696
7.0,0.0,166,117.0,1,14.0,8.512820512820513
7.0,0.0,166,116.0,1,10.5,8.586206896551724
7.0,0.0,166,115.0,1,8.399999999999999,8.660869565217393
8.0,0.0,166,114.0,1,8.0,8.736842105263158
14.0,0.0,166,113.0,1,12.0,8.814159292035399
14.0,0.0,166,113.0,1,12.0,8.814159292035399
14.0,0.0,166,112.0,1,10.5,8.892857142857142
14.0,0.0,166,111.0,1,9.333333333333334,8.972972972972974
15.0,0.0,166,110.0,1,9.0,9.054545454545455
16.0,0.0,166,109.0,1,8.727272727272727,9.137614678899082
17.0,0.0,166,108.0,1,8.5,9.222222222222221
18.0,0.0,166,107.0,1,8.307692307692307,9.30841121495327
20.0,0.0,166,107.0,1,9.230769230769232,9.30841121495327
22.0,0.0,166,106.0,1,9.428571428571429,9.39622641509434
22.0,0.0,166,105.0,1,8.799999999999999,9.485714285714286
22.0,0.0,166,104.0,1,8.25,9.576923076923077
23.0,0.0,166,103.0,1,8.117647058823529,9.669902912621358
24.0,0.0,166,102.0,1,8.0,9.764705882352942
24.0,0.0,166,101.0,1,7.578947368421052,9.861386138613861
30.0,0.0,166,100.0,1,9.0,9.959999999999999
34.0,0.0,166,99.0,1,9.714285714285715,10.06060606060606
34.0,0.0,166,98.0,1,9.272727272727273,10.16326530612245
38.0,0.0,166,97.0,1,9.91304347826087,10.268041237113401
44.0,0.0,166,96.0,1,11.0,10.375
44.0,0.0,166,95.0,1,10.56,10.48421052631579
45.0,0.0,166,94.0,1,10.384615384615385,10.595744680851064
45.0,0.0,166,93.0,1,10.0,10.709677419354838
46.0,0.0,166,92.0,1,9.857142857142858,10.826086956521738
52.0,0.0,166,91.0,1,10.758620689655173,10.945054945054945
52.0,0.0,166,90.0,1,10.4,11.066666666666666
52.0,0.0,166,89.0,1,10.064516129032258,11.191011235955056
53.0,0.0,166,88.0,1,9.9375,11.318181818181818
54.0,0.0,166,87.0,1,9.818181818181818,11.448275862068964
58.0,0.0,166,86.0,1,10.235294117647058,11.58139534883721
58.0,0.0,166,85.0,1,9.942857142857143,11.717647058823529
58.0,0.0,166,84.0,1,9.666666666666668,11.857142857142858
58.0,0.0,166,83.0,1,9.405405405405405,12.0
58.0,0.0,166,82.0,1,9.157894736842106,12.146341463414634
64.0,0.0,166,81.0,1,9.846153846153847,12.296296296296298
64.0,0.0,166,80.0,1,9.600000000000001,12.450000000000001
64.0,0.0,166,79.0,1,9.365853658536587,12.60759493670886
65.0,0.0,166,78.0,1,9.285714285714286,12.76923076923077
65.0,0.0,166,77.0,1,9.069767441860465,12.935064935064936
67.0,0.0,166,76.0,1,9.136363636363637,13.105263157894736
71.0,0.0,166,75.0,1,9.466666666666667,13.280000000000001
72.0,0.0,166,74.0,1,9.391304347826088,13.45945945945946
73.0,0.0,166,73.0,1,9.319148936170212,13.643835616438357
74.0,0.0,166,72.0,1,9.25,13.833333333333332
78.0,0.0,166,71.0,1,9.551020408163264,14.028169014084508
78.0,0.0,166,70.0,1,9.36,14.228571428571428
78.0,0.0,166,69.0,1,9.176470588235293,14.434782608695652
79.0,0.0,166,68.0,1,9.115384615384615,14.647058823529413
79.0,0.0,166,67.0,1,8.943396226415093,14.865671641791046
79.0,0.0,166,66.0,1,8.777777777777779,15.09090909090909
85.0,0.0,166,65.0,1,9.272727272727273,15.323076923076922
86.0,0.0,166,64.0,1,9.214285714285715,15.5625
87.0,0.0,166,63.0,1,9.157894736842106,15.80952380952381
88.0,0.0,166,62.0,1,9.103448275862068,16.064516129032256
90.0,0.0,166,61.0,1,9.152542372881356,16.327868852459016
94.0,0.0,166,60.0,1,9.4,16.6
100.0,0.0,166,59.0,1,9.836065573770492,16.88135593220339
101.0,0.0,166,58.0,1,9.774193548387098,17.17241379310345
107.0,0.0,166,57.0,1,10.19047619047619,17.473684210526315
111.0,0.0,166,56.0,1,10.40625,17.785714285714285
112.0,0.0,166,55.0,1,10.338461538461539,18.10909090909091
113.0,0.0,166,54.0,1,10.272727272727273,18.444444444444443
119.0,0.0,166,53.0,1,10.656716417910449,18.79245283018868
125.0,0.0,166,53.0,1,11.194029850746269,18.79245283018868
126.0,0.0,166,52.0,1,11.117647058823529,19.153846153846153
127.0,0.0,166,51.0,1,11.043478260869565,19.529411764705884
131.0,0.0,166,50.0,1,11.228571428571428,19.919999999999998
137.0,0.0,166,49.0,1,11.577464788732396,20.3265306122449
143.0,0.0,166,48.0,1,11.916666666666668,20.75
144.0,0.0,166,47.0,1,11.835616438356164,21.19148936170213
144.0,0.0,166,47.0,1,11.835616438356164,21.19148936170213
145.0,0.0,166,46.0,1,11.756756756756756,21.652173913043477
147.0,0.0,166,45.0,1,11.76,22.133333333333333
147.0,0.0,166,44.0,1,11.605263157894736,22.636363636363637
148.0,0.0,166,43.0,1,11.532467532467532,23.16279069767442
148.0,0.0,166,42.0,1,11.384615384615383,23.714285714285715
150.0,0.0,166,41.0,1,11.39240506329114,24.29268292682927
151.0,0.0,166,40.0,1,11.325,24.900000000000002
152.0,0.0,166,39.0,1,11.25925925925926,25.53846153846154
152.0,0.0,166,38.0,1,11.121951219512196,26.210526315789473
153.0,0.0,166,37.0,1,11.060240963855422,26.91891891891892
153.0,1.0,166,36.0,1,10.928571428571429,27.666666666666664
153.0,1.0,166,35.0,1,10.8,28.457142857142856
153.0,1.0,166,34.0,1,10.674418604651162,29.294117647058826
154.0,1.0,166,35.0,1,10.870588235294118,28.457142857142856
155.0,1.0,166,34.0,1,10.813953488372093,29.294117647058826
156.0,1.0,166,33.0,1,10.758620689655173,30.18181818181818
157.0,1.0,166,32.0,1,10.704545454545455,31.125
157.0,1.0,166,31.0,1,10.584269662921349,32.12903225806451
157.0,1.0,166,30.0,1,10.466666666666667,33.2
157.0,2.0,166,29.0,1,10.351648351648352,34.3448275862069
157.0,2.0,166,28.0,1,10.23913043478261,35.57142857142857
157.0,2.0,166,27.0,1,10.129032258064516,36.888888888888886
163.0,2.0,166,26.0,1,10.404255319148936,38.30769230769231
169.0,2.0,166,25.0,1,10.673684210526316,39.839999999999996
1.0,0.0,182,119.0,0,6.0,9.176470588235293
2.0,0.0,182,118.0,0,6.0,9.254237288135593
2.0,0.0,182,117.0,0,4.0,9.333333333333334
2.0,0.0,182,116.0,0,3.0,9.413793103448276
2.0,0.0,182,115.0,0,2.4000000000000004,9.495652173913044
2.0,0.0,182,114.0,0,2.0,9.578947368421053
2.0,0.0,182,113.0,0,1.7142857142857142,9.663716814159292
3.0,0.0,182,113.0,0,2.571428571428571,9.663716814159292
7.0,0.0,182,112.0,0,5.25,9.75
8.0,0.0,182,111.0,0,5.333333333333333,9.837837837837837
8.0,0.0,182,110.0,0,4.800000000000001,9.927272727272728
9.0,0.0,182,109.0,0,4.909090909090909,10.01834862385321
10.0,0.0,182,108.0,0,5.0,10.11111111111111
14.0,0.0,182,107.0,0,6.461538461538462,10.205607476635514
15.0,0.0,182,106.0,0,6.428571428571429,10.30188679245283
15.0,0.0,182,105.0,0,6.0,10.4
19.0,0.0,182,104.0,0,7.125,10.5
19.0,0.0,182,103.0,0,6.705882352941177,10.601941747572816
20.0,0.0,182,102.0,0,6.666666666666667,10.705882352941178
21.0,0.0,182,101.0,0,6.631578947368421,10.811881188118813
21.0,0.0,182,100.0,0,6.300000000000001,10.92
21.0,0.0,182,99.0,0,6.0,11.030303030303031
22.0,0.0,182,98.0,0,6.0,11.142857142857142
22.0,0.0,182,97.0,0,5.739130434782609,11.257731958762886
26.0,0.0,182,96.0,0,6.5,11.375
26.0,0.0,182,95.0,0,6.24,11.494736842105263
26.0,1.0,182,95.0,0,6.24,11.494736842105263
26.0,1.0,182,94.0,0,6.0,11.617021276595745
27.0,1.0,182,93.0,0,6.0,11.741935483870968
27.0,1.0,182,92.0,0,5.785714285714286,11.869565217391305
27.0,1.0,182,91.0,0,5.586206896551724,12.0
27.0,1.0,182,90.0,0,5.4,12.133333333333333
27.0,2.0,182,89.0,0,5.225806451612903,12.269662921348315
27.0,2.0,182,88.0,0,5.0625,12.40909090909091
28.0,2.0,182,87.0,0,5.090909090909091,12.551724137931034
28.0,3.0,182,86.0,0,4.9411764705882355,12.697674418604652
28.0,3.0,182,85.0,0,4.800000000000001,12.847058823529412
32.0,3.0,182,84.0,0,5.333333333333333,13.0
33.0,3.0,182,83.0,0,5.351351351351351,13.156626506024097
34.0,3.0,182,83.0,0,5.513513513513514,13.156626506024097
34.0,3.0,182,82.0,0,5.368421052631579,13.317073170731708
40.0,3.0,182,81.0,0,6.153846153846153,13.481481481481483
40.0,3.0,182,80.0,0,6.0,13.649999999999999
40.0,3.0,182,79.0,0,5.853658536585366,13.822784810126581
40.0,3.0,182,78.0,0,5.7142857142857135,14.0
40.0,3.0,182,77.0,0,5.5813953488372094,14.181818181818183
42.0,3.0,182,76.0,0,5.7272727272727275,14.368421052631579
43.0,3.0,182,75.0,0,5.733333333333333,14.56
45.0,3.0,182,74.0,0,5.869565217391305,14.756756756756758
46.0,3.0,182,73.0,0,5.872340425531915,14.958904109589042
46.0,4.0,182,72.0,0,5.75,15.166666666666666
46.0,4.0,182,71.0,0,5.63265306122449,15.380281690140846
46.0,4.0,182,71.0,0,5.63265306122449,15.380281690140846
47.0,4.0,182,70.0,0,5.64,15.600000000000001
48.0,4.0,182,69.0,0,5.647058823529411,15.82608695652174
48.0,4.0,182,68.0,0,5.538461538461538,16.058823529411764
48.0,5.0,182,67.0,0,5.433962264150944,16.298507462686565
49.0,5.0,182,66.0,0,5.444444444444445,16.545454545454547
50.0,5.0,182,65.0,0,5.454545454545454,16.799999999999997
56.0,5.0,182,64.0,0,6.0,17.0625
58.0,5.0,182,63.0,0,6.105263157894737,17.333333333333332
59.0,5.0,182,62.0,0,6.1034482758620685,17.612903225806452
60.0,5.0,182,61.0,0,6.101694915254237,17.901639344262296
61.0,5.0,182,60.0,0,6.1,18.2
62.0,5.0,182,59.0,0,6.0983606557377055,18.508474576271187
65.0,5.0,182,58.0,0,6.290322580645161,18.82758620689655
66.0,5.0,182,57.0,0,6.2857142857142865,19.157894736842106
66.0,5.0,182,56.0,0,6.1875,19.5
67.0,5.0,182,55.0,0,6.184615384615384,19.854545454545455
71.0,5.0,182,54.0,0,6.454545454545454,20.22222222222222
71.0,5.0,182,53.0,0,6.35820895522388,20.60377358490566
72.0,5.0,182,52.0,0,6.352941176470589,21.0
73.0,5.0,182,51.0,0,6.3478260869565215,21.411764705882355
73.0,5.0,182,50.0,0,6.257142857142858,21.84
74.0,5.0,182,49.0,0,6.253521126760563,22.285714285714285
78.0,5.0,182,48.0,0,6.5,22.75
84.0,5.0,182,47.0,0,6.904109589041095,23.23404255319149
85.0,5.0,182,46.0,0,6.891891891891892,23.73913043478261
87.0,5.0,182,45.0,0,6.959999999999999,24.266666666666666
91.0,5.0,182,44.0,0,7.184210526315789,24.81818181818182
92.0,5.0,182,43.0,0,7.1688311688311686,25.395348837209305
93.0,5.0,182,42.0,0,7.153846153846153,26.0
94.0,5.0,182,41.0,0,7.139240506329113,26.634146341463417
95.0,5.0,182,41.0,0,7.215189873417721,26.634146341463417
99.0,5.0,182,40.0,0,7.425000000000001,27.299999999999997
100.0,5.0,182,39.0,0,7.4074074074074066,28.0
102.0,5.0,182,38.0,0,7.463414634146341,28.736842105263158
103.0,5.0,182,37.0,0,7.445783132530121,29.513513513513516
104.0,5.0,182,36.0,0,7.428571428571429,30.333333333333332
104.0,5.0,182,35.0,0,7.341176470588236,31.200000000000003
108.0,5.0,182,35.0,0,7.623529411764705,31.200000000000003
109.0,5.0,182,34.0,0,7.604651162790698,32.11764705882353
109.0,6.0,182,33.0,0,7.517241379310344,33.09090909090909
109.0,6.0,182,32.0,0,7.431818181818182,34.125
110.0,6.0,182,31.0,0,7.415730337078651,35.225806451612904
111.0,6.0,182,30.0,0,7.4,36.4
115.0,6.0,182,29.0,0,7.582417582417582,37.6551724137931
116.0,6.0,182,28.0,0,7.565217391304348,39.0
116.0,6.0,182,27.0,0,7.483870967741936,40.44444444444444
122.0,6.0,182,26.0,0,7.787234042553191,42.0
122.0,6.0,182,25.0,0,7.705263157894737,43.68
126.0,6.0,182,24.0,0,7.875,45.5
126.0,6.0,182,23.0,0,7.7938144329896915,47.47826086956522
132.0,6.0,182,22.0,0,8.081632653061224,49.63636363636364
133.0,6.0,182,21.0,0,8.06060606060606,52.0
133.0,6.0,182,20.0,0,7.98,54.599999999999994
133.0,6.0,182,19.0,0,7.900990099009901,57.473684210526315
135.0,6.0,182,18.0,0,7.9411764705882355,60.666666666666664
135.0,6.0,182,17.0,0,7.864077669902914,64.23529411764706
139.0,6.0,182,17.0,0,8.097087378640778,64.23529411764706
140.0,6.0,182,16.0,0,8.076923076923077,68.25
146.0,6.0,182,15.0,0,8.342857142857142,72.8
151.0,6.0,182,14.0,0,8.547169811320755,78.0
153.0,6.0,182,13.0,0,8.57943925233645,84.0
157.0,6.0,182,12.0,0,8.722222222222221,91.0
161.0,6.0,182,11.0,0,8.862385321100918,99.27272727272728
163.0,6.0,182,11.0,0,8.972477064220183,99.27272727272728
163.0,6.0,182,10.0,0,8.89090909090909,109.19999999999999
163.0,6.0,182,9.0,0,8.81081081081081,121.33333333333333
163.0,6.0,182,8.0,0,8.732142857142858,136.5
164.0,6.0,182,7.0,0,8.707964601769913,156.0
170.0,6.0,182,6.0,0,8.947368421052632,182.0
170.0,7.0,182,5.0,0,8.869565217391305,218.39999999999998
176.0,7.0,182,5.0,0,9.182608695652174,218.39999999999998
178.0,7.0,182,4.0,0,9.206896551724139,273.0
178.0,8.0,182,3.0,0,9.128205128205128,364.0
179.0,8.0,182,2.0,0,9.101694915254237,546.0
179.0,9.0,182,1.0,0,9.025210084033613,1092.0
179.0,9.0,182,0.0,0,8.95,1092.0
0.0,0.0,117,119.0,1,0.0,5.899159663865546
0.0,0.0,117,118.0,1,0.0,5.9491525423728815
1.0,0.0,117,117.0,1,2.0,6.0
1.0,0.0,117,116.0,1,1.5,6.051724137931034
2.0,0.0,117,115.0,1,2.4000000000000004,6.104347826086956
2.0,0.0,117,114.0,1,2.0,6.157894736842106
3.0,0.0,117,113.0,1,2.571428571428571,6.212389380530974
4.0,0.0,117,113.0,1,3.4285714285714284,6.212389380530974
4.0,0.0,117,112.0,1,3.0,6.267857142857143
8.0,0.0,117,111.0,1,5.333333333333333,6.324324324324324
8.0,0.0,117,110.0,1,4.800000000000001,6.381818181818183
8.0,0.0,117,109.0,1,4.363636363636363,6.440366972477064
9.0,0.0,117,108.0,1,4.5,6.5
13.0,0.0,117,107.0,1,6.0,6.5607476635514015
14.0,0.0,117,107.0,1,6.461538461538462,6.5607476635514015
14.0,1.0,117,106.0,1,6.0,6.622641509433963
14.0,2.0,117,105.0,1,5.6,6.685714285714286
15.0,2.0,117,104.0,1,5.625,6.75
19.0,2.0,117,103.0,1,6.705882352941177,6.815533980582524
19.0,2.0,117,102.0,1,6.333333333333334,6.88235294117647
19.0,2.0,117,101.0,1,6.0,6.95049504950495
19.0,2.0,117,100.0,1,5.699999999999999,7.02
20.0,2.0,117,99.0,1,5.7142857142857135,7.090909090909092
24.0,2.0,117,98.0,1,6.545454545454545,7.163265306122449
25.0,2.0,117,97.0,1,6.521739130434782,7.237113402061855
26.0,2.0,117,96.0,1,6.5,7.3125
27.0,2.0,117,95.0,1,6.48,7.389473684210527
27.0,2.0,117,94.0,1,6.230769230769232,7.468085106382979
31.0,2.0,117,93.0,1,6.888888888888889,7.548387096774194
32.0,2.0,117,92.0,1,6.857142857142857,7.630434782608696
32.0,2.0,117,91.0,1,6.620689655172414,7.714285714285715
33.0,2.0,117,90.0,1,6.6000000000000005,7.800000000000001
37.0,2.0,117,89.0,1,7.161290322580646,7.887640449438203
38.0,2.0,117,88.0,1,7.125,7.9772727272727275
38.0,2.0,117,87.0,1,6.90909090909091,8.068965517241379
40.0,2.0,117,86.0,1,7.0588235294117645,8.162790697674419
44.0,2.0,117,85.0,1,7.542857142857143,8.258823529411764
46.0,2.0,117,84.0,1,7.666666666666666,8.357142857142858
50.0,2.0,117,83.0,1,8.108108108108109,8.457831325301205
51.0,2.0,117,82.0,1,8.052631578947368,8.560975609756097
51.0,2.0,117,81.0,1,7.846153846153847,8.666666666666666
52.0,2.0,117,80.0,1,7.800000000000001,8.774999999999999
53.0,2.0,117,79.0,1,7.7560975609756095,8.886075949367088
54.0,2.0,117,78.0,1,7.714285714285715,9.0
55.0,2.0,117,77.0,1,7.674418604651163,9.116883116883116
55.0,2.0,117,76.0,1,7.5,9.236842105263158
55.0,2.0,117,75.0,1,7.333333333333334,9.36
59.0,2.0,117,74.0,1,7.695652173913043,9.486486486486488
60.0,2.0,117,73.0,1,7.659574468085107,9.616438356164384
61.0,2.0,117,72.0,1,7.625,9.75
62.0,2.0,117,71.0,1,7.591836734693878,9.887323943661972
63.0,2.0,117,70.0,1,7.5600000000000005,10.028571428571428
63.0,2.0,117,69.0,1,7.411764705882353,10.173913043478262
63.0,2.0,117,68.0,1,7.269230769230768,10.323529411764707
64.0,2.0,117,67.0,1,7.245283018867925,10.477611940298507
65.0,2.0,117,66.0,1,7.222222222222222,10.636363636363637
66.0,2.0,117,65.0,1,7.199999999999999,10.8
67.0,2.0,117,65.0,1,7.3090909090909095,10.8
73.0,2.0,117,64.0,1,7.821428571428571,10.96875
73.0,2.0,117,63.0,1,7.684210526315789,11.142857142857142
73.0,3.0,117,62.0,1,7.551724137931034,11.322580645161292
74.0,3.0,117,61.0,1,7.525423728813559,11.508196721311474
75.0,3.0,117,60.0,1,7.5,11.7
76.0,3.0,117,59.0,1,7.475409836065574,11.898305084745763
76.0,3.0,117,59.0,1,7.475409836065574,11.898305084745763
76.0,3.0,117,58.0,1,7.35483870967742,12.103448275862068
76.0,3.0,117,57.0,1,7.238095238095237,12.315789473684212
78.0,3.0,117,56.0,1,7.3125,12.535714285714286
78.0,3.0,117,55.0,1,7.199999999999999,12.763636363636365
79.0,3.0,117,54.0,1,7.181818181818182,13.0
80.0,3.0,117,53.0,1,7.164179104477611,13.245283018867926
80.0,3.0,117,52.0,1,7.0588235294117645,13.5
82.0,3.0,117,51.0,1,7.130434782608695,13.76470588235294
82.0,3.0,117,50.0,1,7.0285714285714285,14.04
83.0,3.0,117,49.0,1,7.014084507042254,14.326530612244898
84.0,3.0,117,48.0,1,7.0,14.625
